StationID,Name,Intervals,Year Start,Year End,Province
6889,SCHANZENFELD,"['Daily', 'Monthly']",1991,2024,MB
10927,SHOAL LAKE CS,"['Hourly', 'Daily', 'Monthly']",1994,2024,MB
10196,SPRAGUE,"['Hourly', 'Daily', 'Monthly']",1994,2024,MB
3535,ST ALPHONSE,"['Daily', 'Monthly']",1962,2016,MB
3664,ST CLAUDE,"['Daily', 'Monthly']",1964,2018,MB
3667,ST LABRE,"['Daily', 'Monthly']",1981,2024,MB
3678,STONY MOUNTAIN,"['Daily', 'Monthly']",1972,2024,MB
10188,SWAN RIVER RCS,"['Hourly', 'Daily', 'Monthly']",1994,2024,MB
48972,TADOULE LAKE,"['Hourly', 'Daily']",2011,2024,MB
30475,TADOULE LAKE CS,"['Hourly', 'Daily', 'Monthly']",2000,2024,MB
54279,THE PAS A,"['Hourly', 'Daily']",2016,2024,MB
52438,THE PAS A,"['Hourly', 'Daily']",2014,2018,MB
3864,THE PAS A,"['Hourly', 'Daily', 'Monthly']",1953,2014,MB
43983,THE PAS CLIMATE,"['Hourly', 'Daily', 'Monthly']",2005,2024,MB
3905,THOMPSON A,"['Hourly', 'Daily', 'Monthly']",1967,2014,MB
53118,THOMPSON A,"['Hourly', 'Daily']",2014,2024,MB
55138,THOMPSON AIRPORT,"['Hourly', 'Daily']",2020,2024,MB
9035,VICTORIA BEACH (AUT),"['Hourly', 'Daily', 'Monthly']",1996,2024,MB
47367,VIRDEN WATER,['Daily'],2008,2024,MB
3562,WASAGAMING,"['Hourly', 'Daily', 'Monthly']",1994,2024,MB
27174,WINNIPEG A CS,"['Hourly', 'Daily', 'Monthly']",2013,2024,MB
43185,WINNIPEG CHARLESWOOD 2,"['Daily', 'Monthly']",2004,2022,MB
51097,WINNIPEG INTL A,"['Hourly', 'Daily']",2013,2024,MB
55463,WINNIPEG ST ANDREWS,"['Hourly', 'Daily']",2023,2024,MB
28051,WINNIPEG THE FORKS,"['Hourly', 'Daily', 'Monthly']",1999,2024,MB
